idiom,label,count
"public _start  | * | xor ebp, ebp ",icc,1
"_start proc near   | * | mov r9, rdx  ",icc,1
"xor ebp, ebp  | * | pop rsi  ",icc,1
"mov r9, rdx   | * | mov rdx, rsp  ",icc,1
"pop rsi   | * | and rsp, 0FFFFFFFFFFFFFFF0h ",icc,1
"mov rdx, rsp   | * | push rax ",icc,1
"and rsp, 0FFFFFFFFFFFFFFF0h  | * | push rsp  ",icc,1
"push rax  | * | mov r8, offset __libc_csu_fini  ",icc,1
"push rsp   | * | mov rcx, offset __libc_csu_init  ",icc,1
"mov r8, offset __libc_csu_fini   | * | mov rdi, offset main  ",icc,1
"mov rcx, offset __libc_csu_init   | * | call ___libc_start_main ",icc,1
"mov rdi, offset main   | * | hlt ",icc,1
call ___libc_start_main  | * | _start endp ,icc,1
hlt  | * | align 4 ,icc,1
_start endp  | * | call_gmon_start proc near  ,icc,1
"align 4  | * | sub rsp, 8 ",icc,1
"call_gmon_start proc near   | * | mov rax, cs:__gmon_start___ptr ",icc,1
"sub rsp, 8  | * | test rax, rax ",icc,1
"mov rax, cs:__gmon_start___ptr  | * | jz short loc_40096E ",icc,1
"test rax, rax  | * | call rax  ",icc,1
jz short loc_40096E  | * | loc_40096E:  ,icc,1
"call rax   | * | add rsp, 8 ",icc,1
loc_40096E:   | * | retn ,icc,1
"add rsp, 8  | * | call_gmon_start endp ",icc,1
retn  | * | align 20h ,icc,5
call_gmon_start endp  | * | __do_global_dtors_aux proc near  ,icc,1
align 20h  | * | push rbp ,icc,2
"__do_global_dtors_aux proc near   | * | mov rbp, rsp ",icc,1
push rbp  | * | push rbx ,icc,2
"mov rbp, rsp  | * | sub rsp, 8 ",icc,2
"push rbx  | * | cmp cs:completed_6531, 0 ",icc,1
"sub rsp, 8  | * | jnz short loc_4009DD ",icc,1
"cmp cs:completed_6531, 0  | * | mov ebx, offset __DTOR_END__ ",icc,1
"jnz short loc_4009DD  | * | mov rax, cs:dtor_idx_6533 ",icc,1
"mov ebx, offset __DTOR_END__  | * | sub rbx, offset __DTOR_LIST__ ",icc,1
"mov rax, cs:dtor_idx_6533  | * | sar rbx, 3 ",icc,1
"sub rbx, offset __DTOR_LIST__  | * | sub rbx, 1 ",icc,1
"sar rbx, 3  | * | cmp rax, rbx ",icc,1
"sub rbx, 1  | * | jnb short loc_4009D6 ",icc,1
"cmp rax, rbx  | * | nop word ptr [rax+rax+00h] ",icc,1
jnb short loc_4009D6  | * | loc_4009B8:  ,icc,1
"nop word ptr [rax+rax+00h]  | * | add rax, 1 ",icc,1
"loc_4009B8:   | * | mov cs:dtor_idx_6533, rax ",icc,1
"add rax, 1  | * | call ds:__DTOR_LIST__[rax*8] ",icc,1
"mov cs:dtor_idx_6533, rax  | * | mov rax, cs:dtor_idx_6533 ",icc,1
"call ds:__DTOR_LIST__[rax*8]  | * | cmp rax, rbx ",icc,1
"mov rax, cs:dtor_idx_6533  | * | jb short loc_4009B8 ",icc,1
"cmp rax, rbx  | * | loc_4009D6:  ",icc,1
"jb short loc_4009B8  | * | mov cs:completed_6531, 1 ",icc,1
loc_4009D6:   | * | loc_4009DD:  ,icc,1
"mov cs:completed_6531, 1  | * | add rsp, 8 ",icc,1
loc_4009DD:   | * | pop rbx ,icc,1
"add rsp, 8  | * | pop rbp ",icc,2
pop rbx  | * | retn ,icc,3
pop rbp  | * | __do_global_dtors_aux endp ,icc,1
retn  | * | align 10h ,icc,2
__do_global_dtors_aux endp  | * | frame_dummy proc near  ,icc,1
"align 10h  | * | cmp cs:__JCR_LIST__, 0 ",icc,1
frame_dummy proc near   | * | push rbp ,icc,1
"cmp cs:__JCR_LIST__, 0  | * | mov rbp, rsp ",icc,1
push rbp  | * | jz short loc_400A10 ,icc,1
"mov rbp, rsp  | * | mov eax, 0 ",icc,1
"jz short loc_400A10  | * | test rax, rax ",icc,1
"mov eax, 0  | * | jz short loc_400A10 ",icc,1
"test rax, rax  | * | pop rbp ",icc,1
"jz short loc_400A10  | * | mov edi, offset __JCR_LIST__ ",icc,1
pop rbp  | * | jmp rax ,icc,1
"mov edi, offset __JCR_LIST__  | * | loc_400A10:  ",icc,1
jmp rax  | * | pop rbp ,icc,1
loc_400A10:   | * | retn ,icc,1
pop rbp  | * | frame_dummy endp ,icc,1
frame_dummy endp  | * | public main ,icc,1
align 20h  | * | main proc near  ,icc,1
var_80 = qword ptr -80h  | * | var_70 = qword ptr -70h ,data,1
var_78 = qword ptr -78h  | * | var_68 = dword ptr -68h ,data,1
"push rbp  | * | and rsp, 0FFFFFFFFFFFFFF80h ",icc,1
"mov rbp, rsp  | * | sub rsp, 80h ",icc,1
"and rsp, 0FFFFFFFFFFFFFF80h  | * | mov rsi, 0 ",icc,1
"sub rsp, 80h  | * | mov edi, 3 ",icc,1
"mov rsi, 0  | * | call __intel_new_feature_proc_init ",icc,1
"mov edi, 3  | * | stmxcsr dword ptr [rsp+80h+var_80] ",icc,1
"call __intel_new_feature_proc_init  | * | mov edi, offset format  ",icc,1
"stmxcsr dword ptr [rsp+80h+var_80]  | * | lea rsi, [rsp+80h+var_68] ",icc,1
"mov edi, offset format   | * | or dword ptr [rsp+80h+var_80], 8040h ",icc,1
"lea rsi, [rsp+80h+var_68]  | * | xor eax, eax ",icc,1
"or dword ptr [rsp+80h+var_80], 8040h  | * | ldmxcsr dword ptr [rsp+80h+var_80] ",icc,1
"xor eax, eax  | * | call _scanf ",icc,1
"ldmxcsr dword ptr [rsp+80h+var_80]  | * | mov esi, 1 ",icc,1
"call _scanf  | * | cmp [rsp+80h+var_68], 0 ",icc,1
"mov esi, 1  | * | jle loc_400B71 ",icc,1
"cmp [rsp+80h+var_68], 0  | * | mov [rsp+80h+var_78], r12 ",icc,1
"jle loc_400B71  | * | mov [rsp+80h+var_80], r13 ",icc,1
"mov [rsp+80h+var_78], r12  | * | mov r13d, esi ",icc,1
"mov [rsp+80h+var_80], r13  | * | mov [rsp+80h+var_70], rbx ",icc,1
"mov r13d, esi  | * | loc_400A84:  ",icc,1
"mov [rsp+80h+var_70], rbx  | * | mov edi, offset aDDD  ",icc,1
"loc_400A84:   | * | mov esi, offset n ",icc,1
"mov edi, offset aDDD   | * | mov edx, offset s ",icc,1
"mov esi, offset n  | * | mov ecx, offset p ",icc,1
"mov edx, offset s  | * | xor eax, eax ",icc,1
"mov ecx, offset p  | * | call _scanf ",icc,1
"xor eax, eax  | * | movsxd rdi, cs:n ",icc,1
"call _scanf  | * | xor ebx, ebx ",icc,1
"movsxd rdi, cs:n  | * | mov r12d, offset t ",icc,1
"xor ebx, ebx  | * | test rdi, rdi ",icc,1
"mov r12d, offset t  | * | jle short loc_400AD5 ",icc,1
"test rdi, rdi  | * | loc_400AB3:  ",icc,1
"jle short loc_400AD5  | * | mov edi, offset aD_0  ",icc,1
"loc_400AB3:   | * | mov rsi, r12 ",icc,1
"mov edi, offset aD_0   | * | xor eax, eax ",icc,1
"mov rsi, r12  | * | call _scanf ",icc,1
"xor eax, eax  | * | inc rbx ",icc,1
"call _scanf  | * | add r12, 4 ",icc,1
"inc rbx  | * | movsxd rdi, cs:n ",icc,1
"add r12, 4  | * | cmp rbx, rdi ",icc,1
"movsxd rdi, cs:n  | * | jl short loc_400AB3 ",icc,1
"cmp rbx, rdi  | * | loc_400AD5:  ",icc,1
"jl short loc_400AB3  | * | xor ecx, ecx ",icc,1
"loc_400AD5:   | * | xor r9d, r9d ",icc,1
"xor ecx, ecx  | * | test rdi, rdi ",icc,1
"xor r9d, r9d  | * | jle short loc_400B44 ",icc,1
"test rdi, rdi  | * | mov r8d, cs:p ",icc,1
"jle short loc_400B44  | * | mov ebx, cs:s ",icc,1
"mov r8d, cs:p  | * | loc_400AEC:  ",icc,1
"mov ebx, cs:s  | * | mov r11d, ds:t[r9*4] ",icc,1
"loc_400AEC:   | * | mov eax, 55555556h ",icc,1
"mov r11d, ds:t[r9*4]  | * | lea r10d, [r11+2] ",icc,1
"mov eax, 55555556h  | * | imul r10d ",icc,1
"lea r10d, [r11+2]  | * | sar r10d, 1Fh ",icc,1
"imul r10d  | * | sub edx, r10d ",icc,1
"sar r10d, 1Fh  | * | cmp r8d, edx ",icc,1
"sub edx, r10d  | * | jg short loc_400B10 ",icc,1
"cmp r8d, edx  | * | inc ecx ",icc,1
jg short loc_400B10  | * | jmp short loc_400B3C ,icc,1
inc ecx  | * | loc_400B10:  ,icc,1
"jmp short loc_400B3C  | * | test ebx, ebx ",icc,1
loc_400B10:   | * | jle short loc_400B3C ,icc,1
"test ebx, ebx  | * | cmp r11d, 2 ",icc,1
jle short loc_400B3C  | * | jl short loc_400B3C ,icc,1
"cmp r11d, 2  | * | add r11d, 4 ",icc,1
"jl short loc_400B3C  | * | mov eax, 55555556h ",icc,1
"add r11d, 4  | * | imul r11d ",icc,1
"mov eax, 55555556h  | * | sar r11d, 1Fh ",icc,1
"imul r11d  | * | sub edx, r11d ",icc,1
"sar r11d, 1Fh  | * | cmp r8d, edx ",icc,1
"sub edx, r11d  | * | jg short loc_400B3C ",icc,1
"cmp r8d, edx  | * | dec ebx ",icc,1
