idiom,label,count
"public _start  | * | xor ebp, ebp ",icc,1
"_start proc near   | * | mov r9, rdx  ",icc,1
"xor ebp, ebp  | * | pop rsi  ",icc,1
"mov r9, rdx   | * | mov rdx, rsp  ",icc,1
"pop rsi   | * | and rsp, 0FFFFFFFFFFFFFFF0h ",icc,1
"mov rdx, rsp   | * | push rax ",icc,1
"and rsp, 0FFFFFFFFFFFFFFF0h  | * | push rsp  ",icc,1
"push rax  | * | mov r8, offset __libc_csu_fini  ",icc,1
"push rsp   | * | mov rcx, offset __libc_csu_init  ",icc,1
"mov r8, offset __libc_csu_fini   | * | mov rdi, offset main  ",icc,1
"mov rcx, offset __libc_csu_init   | * | call ___libc_start_main ",icc,1
"mov rdi, offset main   | * | hlt ",icc,1
call ___libc_start_main  | * | _start endp ,icc,1
hlt  | * | align 4 ,icc,1
_start endp  | * | call_gmon_start proc near  ,icc,1
"align 4  | * | sub rsp, 8 ",icc,1
"call_gmon_start proc near   | * | mov rax, cs:__gmon_start___ptr ",icc,1
"sub rsp, 8  | * | test rax, rax ",icc,1
"mov rax, cs:__gmon_start___ptr  | * | jz short loc_40105E ",icc,1
"test rax, rax  | * | call rax  ",icc,1
jz short loc_40105E  | * | loc_40105E:  ,icc,1
"call rax   | * | add rsp, 8 ",icc,1
loc_40105E:   | * | retn ,icc,1
"add rsp, 8  | * | call_gmon_start endp ",icc,1
retn  | * | align 10h ,icc,9
call_gmon_start endp  | * | __do_global_dtors_aux proc near  ,icc,1
align 10h  | * | push rbp ,icc,2
"__do_global_dtors_aux proc near   | * | mov rbp, rsp ",icc,1
push rbp  | * | push rbx ,icc,2
"mov rbp, rsp  | * | sub rsp, 8 ",icc,2
"push rbx  | * | cmp cs:completed_6531, 0 ",icc,1
"sub rsp, 8  | * | jnz short loc_4010CD ",icc,1
"cmp cs:completed_6531, 0  | * | mov ebx, offset __DTOR_END__ ",icc,1
"jnz short loc_4010CD  | * | mov rax, cs:dtor_idx_6533 ",icc,1
"mov ebx, offset __DTOR_END__  | * | sub rbx, offset __DTOR_LIST__ ",icc,1
"mov rax, cs:dtor_idx_6533  | * | sar rbx, 3 ",icc,1
"sub rbx, offset __DTOR_LIST__  | * | sub rbx, 1 ",icc,1
"sar rbx, 3  | * | cmp rax, rbx ",icc,1
"sub rbx, 1  | * | jnb short loc_4010C6 ",icc,1
"cmp rax, rbx  | * | nop word ptr [rax+rax+00h] ",icc,1
jnb short loc_4010C6  | * | loc_4010A8:  ,icc,1
"nop word ptr [rax+rax+00h]  | * | add rax, 1 ",icc,1
"loc_4010A8:   | * | mov cs:dtor_idx_6533, rax ",icc,1
"add rax, 1  | * | call ds:__DTOR_LIST__[rax*8] ",icc,1
"mov cs:dtor_idx_6533, rax  | * | mov rax, cs:dtor_idx_6533 ",icc,1
"call ds:__DTOR_LIST__[rax*8]  | * | cmp rax, rbx ",icc,1
"mov rax, cs:dtor_idx_6533  | * | jb short loc_4010A8 ",icc,1
"cmp rax, rbx  | * | loc_4010C6:  ",icc,1
"jb short loc_4010A8  | * | mov cs:completed_6531, 1 ",icc,1
loc_4010C6:   | * | loc_4010CD:  ,icc,1
"mov cs:completed_6531, 1  | * | add rsp, 8 ",icc,1
loc_4010CD:   | * | pop rbx ,icc,1
"add rsp, 8  | * | pop rbp ",icc,2
pop rbx  | * | retn ,icc,3
pop rbp  | * | __do_global_dtors_aux endp ,icc,1
retn  | * | align 20h ,icc,8
__do_global_dtors_aux endp  | * | frame_dummy proc near  ,icc,1
"align 20h  | * | cmp cs:__JCR_LIST__, 0 ",icc,1
frame_dummy proc near   | * | push rbp ,icc,1
"cmp cs:__JCR_LIST__, 0  | * | mov rbp, rsp ",icc,1
push rbp  | * | jz short loc_401100 ,icc,1
"mov rbp, rsp  | * | mov eax, 0 ",icc,1
"jz short loc_401100  | * | test rax, rax ",icc,1
"mov eax, 0  | * | jz short loc_401100 ",icc,1
"test rax, rax  | * | pop rbp ",icc,1
"jz short loc_401100  | * | mov edi, offset __JCR_LIST__ ",icc,1
pop rbp  | * | jmp rax ,icc,1
"mov edi, offset __JCR_LIST__  | * | loc_401100:  ",icc,1
jmp rax  | * | pop rbp ,icc,1
loc_401100:   | * | retn ,icc,1
pop rbp  | * | frame_dummy endp ,icc,1
frame_dummy endp  | * | public main ,icc,1
align 10h  | * | main proc near  ,icc,1
var_200 = qword ptr -200h  | * | var_1F0 = dword ptr -1F0h ,data,1
var_1F8 = dword ptr -1F8h  | * | var_1E8 = qword ptr -1E8h ,data,1
var_1F0 = dword ptr -1F0h  | * | var_1E0 = qword ptr -1E0h ,data,1
var_1E8 = qword ptr -1E8h  | * | var_1D8 = qword ptr -1D8h ,data,1
var_1E0 = qword ptr -1E0h  | * | var_1D0 = qword ptr -1D0h ,data,1
var_1D8 = qword ptr -1D8h  | * | var_1C8 = qword ptr -1C8h ,data,1
var_1D0 = qword ptr -1D0h  | * | var_1C0 = dword ptr -1C0h ,data,1
var_1C8 = qword ptr -1C8h  | * | var_1B8 = qword ptr -1B8h ,data,1
var_1C0 = dword ptr -1C0h  | * | var_1B0 = qword ptr -1B0h ,data,1
var_1B8 = qword ptr -1B8h  | * | var_1A8 = qword ptr -1A8h ,data,1
var_1B0 = qword ptr -1B0h  | * | var_1A0 = dword ptr -1A0h ,data,1
var_1A8 = qword ptr -1A8h  | * | var_198 = dword ptr -198h ,data,1
var_1A0 = dword ptr -1A0h  | * | var_190 = dword ptr -190h ,data,1
var_198 = dword ptr -198h  | * | var_188 = dword ptr -188h ,data,1
var_190 = dword ptr -190h  | * | var_180 = dword ptr -180h ,data,1
var_188 = dword ptr -188h  | * | var_178 = dword ptr -178h ,data,1
var_180 = dword ptr -180h  | * | var_170 = qword ptr -170h ,data,1
var_178 = dword ptr -178h  | * | var_168 = dword ptr -168h ,data,1
var_170 = qword ptr -170h  | * | var_160 = dword ptr -160h ,data,1
var_168 = dword ptr -168h  | * | var_158 = qword ptr -158h ,data,1
var_160 = dword ptr -160h  | * | var_150 = dword ptr -150h ,data,1
var_158 = qword ptr -158h  | * | var_148 = dword ptr -148h ,data,1
var_150 = dword ptr -150h  | * | var_144 = dword ptr -144h ,data,1
var_148 = dword ptr -148h  | * | var_140 = dword ptr -140h ,data,1
var_144 = dword ptr -144h  | * | var_138 = qword ptr -138h ,data,1
var_140 = dword ptr -140h  | * | var_130 = qword ptr -130h ,data,1
var_138 = qword ptr -138h  | * | var_128 = dword ptr -128h ,data,1
var_130 = qword ptr -130h  | * | var_120 = dword ptr -120h ,data,1
var_128 = dword ptr -128h  | * | var_118 = dword ptr -118h ,data,1
var_120 = dword ptr -120h  | * | var_110 = xmmword ptr -110h ,data,1
var_118 = dword ptr -118h  | * | var_100 = qword ptr -100h ,data,1
var_110 = xmmword ptr -110h  | * | var_F8 = qword ptr -0F8h ,data,1
var_100 = qword ptr -100h  | * | var_F0 = dword ptr -0F0h ,data,1
var_F8 = qword ptr -0F8h  | * | var_E8 = dword ptr -0E8h ,data,1
var_F0 = dword ptr -0F0h  | * | var_E0 = dword ptr -0E0h ,data,1
var_E8 = dword ptr -0E8h  | * | var_D8 = dword ptr -0D8h ,data,1
var_E0 = dword ptr -0E0h  | * | var_D0 = dword ptr -0D0h ,data,1
var_D8 = dword ptr -0D8h  | * | var_C8 = dword ptr -0C8h ,data,1
var_D0 = dword ptr -0D0h  | * | var_C0 = dword ptr -0C0h ,data,1
var_C8 = dword ptr -0C8h  | * | var_B8 = qword ptr -0B8h ,data,1
var_C0 = dword ptr -0C0h  | * | var_B0 = qword ptr -0B0h ,data,1
var_B8 = qword ptr -0B8h  | * | var_A8 = qword ptr -0A8h ,data,1
var_B0 = qword ptr -0B0h  | * | var_A0 = qword ptr -0A0h ,data,1
var_A8 = qword ptr -0A8h  | * | var_98 = qword ptr -98h ,data,1
var_A0 = qword ptr -0A0h  | * | var_90 = xmmword ptr -90h ,data,1
var_98 = qword ptr -98h  | * | var_80 = dword ptr -80h ,data,1
var_90 = xmmword ptr -90h  | * | var_78 = dword ptr -78h ,data,1
var_80 = dword ptr -80h  | * | var_70 = dword ptr -70h ,data,1
var_78 = dword ptr -78h  | * | var_68 = dword ptr -68h ,data,1
var_70 = dword ptr -70h  | * | var_60 = dword ptr -60h ,data,1
var_68 = dword ptr -68h  | * | var_58 = qword ptr -58h ,data,1
var_60 = dword ptr -60h  | * | var_50 = qword ptr -50h ,data,1
var_58 = qword ptr -58h  | * | var_48 = qword ptr -48h ,data,2
var_50 = qword ptr -50h  | * | var_40 = qword ptr -40h ,data,1
"push rbp  | * | and rsp, 0FFFFFFFFFFFFFF80h ",icc,1
"mov rbp, rsp  | * | push r12 ",icc,1
"and rsp, 0FFFFFFFFFFFFFF80h  | * | push r13 ",icc,1
push r12  | * | push r14 ,icc,4
push r13  | * | push r15 ,icc,3
push r14  | * | push rbx ,icc,3
"push r15  | * | sub rsp, 1D8h ",icc,1
"push rbx  | * | mov rsi, 0 ",icc,1
"sub rsp, 1D8h  | * | mov edi, 3 ",icc,1
"mov rsi, 0  | * | call __intel_new_feature_proc_init ",icc,1
