idiom,label,count
"public _start  | * | xor ebp, ebp ",icc,1
"_start proc near   | * | mov r9, rdx  ",icc,1
"xor ebp, ebp  | * | pop rsi  ",icc,1
"mov r9, rdx   | * | mov rdx, rsp  ",icc,1
"pop rsi   | * | and rsp, 0FFFFFFFFFFFFFFF0h ",icc,1
"mov rdx, rsp   | * | push rax ",icc,1
"and rsp, 0FFFFFFFFFFFFFFF0h  | * | push rsp  ",icc,1
"push rax  | * | mov r8, offset __libc_csu_fini  ",icc,1
"push rsp   | * | mov rcx, offset __libc_csu_init  ",icc,1
"mov r8, offset __libc_csu_fini   | * | mov rdi, offset main  ",icc,1
"mov rcx, offset __libc_csu_init   | * | call ___libc_start_main ",icc,1
"mov rdi, offset main   | * | hlt ",icc,1
call ___libc_start_main  | * | _start endp ,icc,1
hlt  | * | align 4 ,icc,1
_start endp  | * | call_gmon_start proc near  ,icc,1
"align 4  | * | sub rsp, 8 ",icc,1
"call_gmon_start proc near   | * | mov rax, cs:__gmon_start___ptr ",icc,1
"sub rsp, 8  | * | test rax, rax ",icc,1
"mov rax, cs:__gmon_start___ptr  | * | jz short loc_400E6E ",icc,1
"test rax, rax  | * | call rax  ",icc,1
jz short loc_400E6E  | * | loc_400E6E:  ,icc,1
"call rax   | * | add rsp, 8 ",icc,1
loc_400E6E:   | * | retn ,icc,1
"add rsp, 8  | * | call_gmon_start endp ",icc,1
retn  | * | align 20h ,icc,5
call_gmon_start endp  | * | __do_global_dtors_aux proc near  ,icc,1
align 20h  | * | push rbp ,icc,1
"__do_global_dtors_aux proc near   | * | mov rbp, rsp ",icc,1
push rbp  | * | push rbx ,icc,2
"mov rbp, rsp  | * | sub rsp, 8 ",icc,2
"push rbx  | * | cmp cs:completed_6531, 0 ",icc,1
"sub rsp, 8  | * | jnz short loc_400EDD ",icc,1
"cmp cs:completed_6531, 0  | * | mov ebx, offset __DTOR_END__ ",icc,1
"jnz short loc_400EDD  | * | mov rax, cs:dtor_idx_6533 ",icc,1
"mov ebx, offset __DTOR_END__  | * | sub rbx, offset __DTOR_LIST__ ",icc,1
"mov rax, cs:dtor_idx_6533  | * | sar rbx, 3 ",icc,1
"sub rbx, offset __DTOR_LIST__  | * | sub rbx, 1 ",icc,1
"sar rbx, 3  | * | cmp rax, rbx ",icc,1
"sub rbx, 1  | * | jnb short loc_400ED6 ",icc,1
"cmp rax, rbx  | * | nop word ptr [rax+rax+00h] ",icc,1
jnb short loc_400ED6  | * | loc_400EB8:  ,icc,1
"nop word ptr [rax+rax+00h]  | * | add rax, 1 ",icc,1
"loc_400EB8:   | * | mov cs:dtor_idx_6533, rax ",icc,1
"add rax, 1  | * | call ds:__DTOR_LIST__[rax*8] ",icc,1
"mov cs:dtor_idx_6533, rax  | * | mov rax, cs:dtor_idx_6533 ",icc,1
"call ds:__DTOR_LIST__[rax*8]  | * | cmp rax, rbx ",icc,1
"mov rax, cs:dtor_idx_6533  | * | jb short loc_400EB8 ",icc,1
"cmp rax, rbx  | * | loc_400ED6:  ",icc,1
"jb short loc_400EB8  | * | mov cs:completed_6531, 1 ",icc,1
loc_400ED6:   | * | loc_400EDD:  ,icc,1
"mov cs:completed_6531, 1  | * | add rsp, 8 ",icc,1
loc_400EDD:   | * | pop rbx ,icc,1
"add rsp, 8  | * | pop rbp ",icc,2
pop rbx  | * | retn ,icc,3
pop rbp  | * | __do_global_dtors_aux endp ,icc,1
retn  | * | align 10h ,icc,5
__do_global_dtors_aux endp  | * | frame_dummy proc near  ,icc,1
"align 10h  | * | cmp cs:__JCR_LIST__, 0 ",icc,1
frame_dummy proc near   | * | push rbp ,icc,1
"cmp cs:__JCR_LIST__, 0  | * | mov rbp, rsp ",icc,1
push rbp  | * | jz short loc_400F10 ,icc,1
"mov rbp, rsp  | * | mov eax, 0 ",icc,1
"jz short loc_400F10  | * | test rax, rax ",icc,1
"mov eax, 0  | * | jz short loc_400F10 ",icc,1
"test rax, rax  | * | pop rbp ",icc,1
"jz short loc_400F10  | * | mov edi, offset __JCR_LIST__ ",icc,1
pop rbp  | * | jmp rax ,icc,1
"mov edi, offset __JCR_LIST__  | * | loc_400F10:  ",icc,1
jmp rax  | * | pop rbp ,icc,1
loc_400F10:   | * | retn ,icc,1
pop rbp  | * | frame_dummy endp ,icc,1
frame_dummy endp  | * | public main ,icc,1
align 20h  | * | main proc near  ,icc,1
var_80 = qword ptr -80h  | * | var_70 = qword ptr -70h ,data,1
var_78 = qword ptr -78h  | * | var_68 = dword ptr -68h ,data,1
var_70 = qword ptr -70h  | * | var_64 = dword ptr -64h ,data,1
var_68 = dword ptr -68h  | * | var_60 = xmmword ptr -60h ,data,1
"push rbp  | * | and rsp, 0FFFFFFFFFFFFFF80h ",icc,1
"mov rbp, rsp  | * | push rbx ",icc,1
"and rsp, 0FFFFFFFFFFFFFF80h  | * | sub rsp, 78h ",icc,1
"push rbx  | * | mov rsi, 0 ",icc,1
"sub rsp, 78h  | * | mov edi, 3 ",icc,1
"mov rsi, 0  | * | call __intel_new_feature_proc_init ",icc,1
"mov edi, 3  | * | stmxcsr [rsp+80h+var_68] ",icc,1
"call __intel_new_feature_proc_init  | * | mov edi, offset _ZSt3cin@@GLIBCXX_3_4 ",icc,1
"stmxcsr [rsp+80h+var_68]  | * | lea rsi, [rsp+80h+var_64] ",icc,1
"mov edi, offset _ZSt3cin@@GLIBCXX_3_4  | * | or [rsp+80h+var_68], 8040h ",icc,1
"lea rsi, [rsp+80h+var_64]  | * | ldmxcsr [rsp+80h+var_68] ",icc,1
"or [rsp+80h+var_68], 8040h  | * | call __ZNSirsERi  ",icc,1
"ldmxcsr [rsp+80h+var_68]  | * | mov esi, [rsp+80h+var_64] ",icc,1
"call __ZNSirsERi   | * | xor ebx, ebx ",icc,1
"mov esi, [rsp+80h+var_64]  | * | test esi, esi ",icc,1
"xor ebx, ebx  | * | jle loc_401211 ",icc,1
"test esi, esi  | * | mov eax, 4 ",icc,1
"jle loc_401211  | * | mov [rsp+80h+var_78], r13 ",icc,1
"mov eax, 4  | * | mov [rsp+80h+var_70], r14 ",icc,1
"mov [rsp+80h+var_78], r13  | * | mov [rsp+80h+var_80], r15 ",icc,1
"mov [rsp+80h+var_70], r14  | * | movd xmm0, eax ",icc,1
"mov [rsp+80h+var_80], r15  | * | pshufd xmm0, xmm0, 0 ",icc,1
"movd xmm0, eax  | * | movdqa [rsp+80h+var_60], xmm0 ",icc,1
"pshufd xmm0, xmm0, 0  | * | loc_400F92:  ",icc,1
"movdqa [rsp+80h+var_60], xmm0  | * | mov edi, offset _ZSt4cerr@@GLIBCXX_3_4 ",icc,1
"loc_400F92:   | * | mov esi, ebx ",icc,1
"mov edi, offset _ZSt4cerr@@GLIBCXX_3_4  | * | call __ZNSolsEi  ",icc,1
"mov esi, ebx  | * | mov rdi, rax ",icc,1
"call __ZNSolsEi   | * | mov esi, offset unk_4023C4 ",icc,2
"mov rdi, rax  | * | call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc  ",icc,2
"mov esi, offset unk_4023C4  | * | mov rdi, rax ",icc,2
"call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc   | * | mov esi, [rsp+80h+var_64] ",icc,2
"mov rdi, rax  | * | call __ZNSolsEi  ",icc,2
"mov esi, [rsp+80h+var_64]  | * | mov rdi, rax ",icc,2
"call __ZNSolsEi   | * | mov esi, 20h  ",icc,2
"mov rdi, rax  | * | call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_c  ",icc,2
"mov esi, 20h   | * | mov r13, rax ",icc,1
call __ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_c   | * | call _clock ,icc,2
"mov r13, rax  | * | mov rdi, r13 ",icc,1
"call _clock  | * | mov rsi, rax ",icc,2
"mov rdi, r13  | * | call __ZNSolsEl  ",icc,1
"mov rsi, rax  | * | mov rdi, rax ",icc,2
"call __ZNSolsEl   | * | mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_  ",icc,2
"mov rdi, rax  | * | call __ZNSolsEPFRSoS_E  ",icc,2
"mov esi, offset __ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_   | * | mov edi, offset _ZSt3cin@@GLIBCXX_3_4 ",icc,1
"call __ZNSolsEPFRSoS_E   | * | mov esi, offset n ",icc,1
"mov edi, offset _ZSt3cin@@GLIBCXX_3_4  | * | call __ZNSirsERi  ",icc,2
"mov esi, offset n  | * | mov r13d, cs:n ",icc,1
"call __ZNSirsERi   | * | xor r15d, r15d ",icc,1
"mov r13d, cs:n  | * | mov r14d, offset l ",icc,1
"xor r15d, r15d  | * | test r13d, r13d ",icc,2
"mov r14d, offset l  | * | jle short loc_40102D ",icc,1
"test r13d, r13d  | * | loc_401008:  ",icc,1
"jle short loc_40102D  | * | mov edi, offset format  ",icc,1
"loc_401008:   | * | mov rsi, r14 ",icc,1
"mov edi, offset format   | * | xor eax, eax ",icc,4
"mov rsi, r14  | * | call _scanf ",icc,2
